timestamp,zone,severity,message,recommendation,alert_type,scenario
2026-04-01 22:40:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 22:40:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 22:40:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 22:50:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 22:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:50:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 22:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 22:50:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 22:50:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 06:00:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 06:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 06:10:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 06:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 06:20:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 06:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 06:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 06:30:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 06:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 06:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 06:40:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 06:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 06:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 06:50:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 06:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 06:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
